title,text,subject,date,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,label
CAUGHT ON TAPE: HORRIFIC ISLAMIC TERROR IN GERMANY…Terrorist Shouts “Allahu Akbar!”…Children Targeted,"Hey America Are you ready for a leader who says, NO  to unvetted refugees? ****WARNING****GRAPHIC VIDEO*** German Chancellor Angela Merkel has recently admitted that terrorists have managed to infiltrate Europe by passing themselves off as refugees. She said that  in part, the refugee flow was even used to smuggle terrorists. This comes as no surprise to those critics of Europe s massive influx of Muslim immigrants. Indeed, upon hearing the news, many are no doubt jumping out of their seats yelling,  we told you so! Just this last May, Neue Osnabr cke Zeitung, a German news source, reported that Germany s Federal Criminal Police Office (BKA) has received 369 tip-offs on possible links between refugees and Muslim extremists. German police announced that at least forty asylum seekers were being investigated for alleged terrorism links. It was reported that Germany s spy chief, Hans Georg Maassen, said that Germany s domestic intelligence agency had obtained  strong evidence that  17 people have arrived under Islamic State instructions.  [Emphasis added.] Furthermore, last month, German authorities announced that 499 Islamists were under surveillance, ostensibly because there is credible evidence that they pose a threat. It is not clear if this figure also includes homegrown Islamists.So we now know for certain that some Islamist terrorists have taken advantage of the massive influx of refugees and have successfully infiltrated Europe   and on ISIS  orders. Furthermore, there are undoubtedly even more pending investigations, and it is certain that many Islamist terrorist cells with refugee connections are operating within Europe as of this writing.The largely Muslim migrants have brought no shortage of problems with them: there have been refugee-caused sexual assaults across European cities, increased radicalization of Muslim circles, a lack of assimilation, persecution of Christian migrants, etc. These problems serve to exasperate the assimilation problems that already plague many second-generation Europeans whose parents are from Muslim-majority countries. Given that European birthrates are generally below replacement levels, and that the massive influx of immigrants is, although stemmed in some quarters, still occurring, these problems will unfortunately only become more acute as time goes by. The late Libyan President Mu amar al-Gaddafi once said, alluding to Muslim immigration to Europe, that the Islamization of Europe would happen without the need for the sword. But he surely didn t expect it would happen as fast as we are witnessing now.Since the vast majority of the refugees are Muslims whose culture clashes with native European ones on several well-known fronts, this influx has naturally resulted in growing anti-Islamic sentiment in Europe. It is reported that nationalist and rightist groups are gaining ascendency With the increase in the number of Islamic terrorist acts happening all around the world, including in the heart of the European Union, Europeans certainly have a right to be worried any encroaching Islamism.Via: Counter Jihad",politics,"Jul 22, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
DNC WILL SPEND $60 MILLION To Coronate Crooked Hillary…Says It’s Nobody’s Business Where Money Is Coming From,"At least they re consistent and crooked to the core just like their candidate  Hillary Clinton will be crowned the Democratic presidential candidate in Philadelphia next week at event costing estimated $60 million  Democrats have a $15 million credit line with the city in case their fundraising falls short  Independent journalist is fighting for names of the donors to be made public before convention begins  But host committee tells court hearing that donations should be kept secretThe host committee for the Democratic National Convention wants to keep its donor list under wraps until after the convention even though a state open records agency has ordered its release.A Philadelphia 2016 Host Committee lawyer told a judge Thursday the release of fundraising records could harm the organization s last-minute efforts to seek donations and negotiate vendor contracts.The host committee set out to raise about $60 million from private sources, but secured a $15 million line of credit from the city as a safety net. The committee must therefore file financial updates with the city.Read entire story: Daily Mail",politics,"Jul 22, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ALL WHITES IN BACK…Democrats Prove Their Obsession With Race In One RIDICULOUS Photo,"Nothing says embracing diversity like dividing interns by color and kicking the white interns to the back of the photo.It s pretty fitting that the race obsessed US Rep. from Texas, Sheila Jackson Lee would post such a telling photo on Twitter The Democratic Interns on Capitol Hill 2016 #DemInternSelfie pic.twitter.com/ZzUMl4hKoc  Sheila Jackson Lee (@JacksonLeeTX18) July 20, 2016The photo of Dem interns was supposed to be in response to a Paul Ryan selfie that the Democrats, who can never see past the color of one s skin, posted to show how much more diverse they are.So diversity is kicking White interns to the back of the photo?H/T Weasel ZippersSomething about this picture is eerily similar to the picture taken  of the crowd taken that exposed the segregation of women and men during London s new Muslim Mayor Sadiq Khan s speech on the benefits of Britain sticking with the EU. The Muslim women were noticeably segregated from the men as the photo showed them standing behind the men like second class citizens.The Left is all for diversity, as long as it s their kind of diversity ",politics,"Jul 22, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
OBAMA HOSTS MUSLIM EID CELEBRATION…Jabs Trump For “Singling Out” Muslims [Video],OBAMA LIES AND SPINS HIS WAY THROUGH A BS SPEECH   SICKENING! ,politics,"Jul 22, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
TRUMP’S HISTORIC SPEECH: 4 Words That Will Cause Trump To Win Landslide Election [VIDEO],"Trump talked about a country on the brink of disaster. He talked about a country he loves, and how he welcomes EVERY American who loves their country to help him save it. Trump s speech started out:Friends, delegates and fellow Americans: I humbly and gratefully accept your nomination for the presidency of the United States.Together, we will lead our party back to the White House, and we will lead our country back to safety, prosperity, and peace. We will be a country of generosity and warmth. But we will also be a country of law and order.Our Convention occurs at a moment of crisis for our nation. The attacks on our police, and the terrorism in our cities, threaten our very way of life. Any politician who does not grasp this danger is not fit to lead our country.Americans watching this address tonight have seen the recent images of violence in our streets and the chaos in our communities. Many have witnessed this violence personally, some have even been its victims.I have a message for all of you: the crime and violence that today afflicts our nation will soon come to an end. Beginning on January 20th 2017, safety will be restored.It is finally time for a straightforward assessment of the state of our nation. For entire text of Trump s speech: Politico I am YOUR voice! Trump touched on the LGBT community and wanted them to know he was on their team. He also addressed veterans, women, unemployed and under-represented minorities, refugees who have no place in America if they chose not to assimilate and middle class working Americans.Trump also did a brilliant job of laying out a timeline of Hillary s crimes and how he planned to stop corruption at the highest level of government. He was all about unity and working to make America ONE again. His speech was brilliant, passionate and powerful.Keep your eye the polls over the next couple of days ",politics,"Jul 22, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
GREAT SPEECH! DONALD TRUMP Gets A Dig At Hillary When He Says These Three Words [Video],"If you watched Trumps acceptance speech last night you might now have caught this quick little dig at Hillary. Hillary s slogan is  I m with her  but Trump said,  I m with you I will fight for you!  Beautiful!Donald Trump:  I am with you, I will fight for you, and I will win for you.  https://t.co/bCDBHPB5oi#RNCinCLEhttps://t.co/ZgzgVJZCVY  CNN (@CNN) July 22, 2016 ",politics,"Jul 22, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
WOW! IVANKA TRUMP Was The Best Speech Yet At The RNC! [Video],"The expectations were high for Ivanka Trump s speech and she far exceeded them with her grace, class and great delivery of an introduction of her father. Brava! ",politics,"Jul 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
LIVE FEED: WATCH IVANKA AND DONALD TRUMP LIVE [VIDEO],Watch the speeches live; ,politics,"Jul 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
WOW! PASTOR MARK BURNS Delivers Three Great Words That’ll Drive BLACK LIVES MATTER Nuts! [Video],Pastor Mark Burns is such a fantastic speaker! He gave a great speech tonight but the three words he spoke will drive BLM crazy! ,politics,"Jul 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
BRILLIANT! CNN ASKS BLACK TRUMP SUPPORTER The Wrong Question…They Get Slammed! [Video],This is hysterical! CNN asks a Trump supporter the wrong question and they get an earful   Awesome! ,politics,"Jul 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
OBAMA AND HILLARY CLINTON-BACKED SYRIAN REBEL GROUP That Just Beheaded A Child [Video],"Hillary Clinton and Obama decided it was a great idea to back Syrian rebels whom they considered to be  moderate . In 2012, Clinton gave $45 million to these rebels: Secretary of State Hillary Clinton on Friday announced $45 million in additional aid for Syrian opposition activists, the latest U.S. push for influence in a civil war that s raged beyond the international community s control.  Read more: MclatcheyTHE GROUP IS SAID TO HAVE RECEIVED HUGE AMOUNTS OF AID FROM CLINTON S BUDDIES IN SAUDI ARABIA.It s bad enough that the Clinton are bought and paid for by the Saudis but now we find out that they re in cahoots with them to supply these animals with funds and weapons!YOUNG BOY BEHEADED BY REBELS   WARNING   GRAPHIC VIDEO BELOW:Shocking video came out a few days ago of fighters of Harakat Nour al-Din al-Zinki beheading a wounded Palestinian child near Aleppo.What is most interesting is that Zinki had been promoted by the D.C. foreign policy  smart set  as an alternative to ISIS and Jabhat al-Nusra, Al-Qaeda s official affiliate in Syria.The Daily Beast reports:Members of an American-backed rebel group in Syria beheaded a young child in a grisly execution video. The footage surfaced early Tuesday of members of Harakat Nour al-Din al-Zenki and a captured child in Handarat, near Aleppo. The young boy, who appears to be prepubescent, is then executed on the back of a pickup truck.The gruesome videotaped murder of a child drew outrage on social media and the promise of an inquiry from the group s leadership, which has previously received U.S.-made weapons and American funding. This renewed questions about which rebels the American government has supported in Syria s ongoing civil war.We will not be posting the video here but click on the highlighted link to the video below. Fair warning that I ve seen lots of the videos of this brutality and horror but this is the worst one yet:WARNING VERY GRAPHIC: VIDEO OF CHILD BEHEADED   VERY GRAPHIC ",politics,"Jul 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FLASHBACK: WATCH TED CRUZ Promise To Support Donald Trump As Republican Candidate [Video],"Yes, he did promise to support Donald Trump: ",politics,"Jul 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
LAURA INGRAHAM RIPS INTO THE PRESS…Crowd Goes Wild: “Do your job!” [VIDEO],Laura Ingraham reminds the Never Trump people that they had better vote for Trump or it s another 4 years of decline: ,politics,"Jul 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"BOOM! DONALD TRUMP, JR Wins Best Cruz Comment Of The Night [VIDEO]"," The best unity I saw was everyone booing him off the stage, because I think everyone else in here has the sense to realize that the number one goal is to make sure we beat Hillary Clinton.    Donald Trump Jr. ",politics,"Jul 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SOUR GRAPES TED CRUZ Gets Booed Off Stage While Trump Appears To Cheers [VIDEO],"Tonight was so disappointing! Ted Cruz did what we tell our children NOT to do in the face of doing the right thing even though it sucks to lose. Cruz NEVER endorsed the man who clearly beat him Donald Trump. He proved himself to be a small man who put himself before what s best for America. Because, let s face it, if you re not endorsing Trump by now then you re campaigning for Hillary.So Cruz spoke about Cruz most of the speech making us wonder if he was just doing this to promote himself for the 2020 presidential election ya think?  When the convention crowd realized Cruz wouldn t endorse Trump  THEY WENT NUTS! Trump pulled a great move and stepped on the end of Ted s speech well played Donald!Delegates at the #RNCinCLE booed @tedcruz after he finished his speech w/out endorsing nominee @realDonaldTrump. pic.twitter.com/E3Fvd4ZWsD  Fox News (@FoxNews) July 21, 2016MASSIVE BOOS AT THE END OF TED CRUZ SPEECH: Now MASSIVE boos at the end of Ted Cruz speech. #RNCinCLE pic.twitter.com/J4rAP84tJG  Sam Sanders (@samsanders) July 21, 2016 FULL SPEECH   WATCH AT THE END HOW TRUMP COMES ON   AWESOME! Then Ted pulled a fast one on Dr. Carson and Trump came to Carson s defense. Remember that?Looks like  Teddy Clinton  wants Hillary to be president since he NEVER ENDORSED DONALD TRUMP. Who s the  true  conservative now? ",politics,"Jul 20, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
BAM! THREE THINGS UFC’s Dana White Respects About Donald Trump [Video],"Dana White, Ultimate Fighting Championship President, speaks at the Republican National Convention in Cleveland, Ohio, about the reasons he respects Donald Trump. ",politics,"Jul 20, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ABOUT HILLARY’S COUGH: We Discovered The Secret To Why She Keeps Coughing [Video], ,politics,"Jul 20, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CRAZY VIDEO: Anarchist Tries To Burn American Flag Then Something Awesome Happens [Video],"A protester at the RNC in Cleveland attempted to light the American flag on fire in a pitiful; attempt at anarchy. She couldn t even light the flag but the beautiful thing is the police step in and yank her up like a rag doll. Awesome! Crowd following group of police who just arrested a woman https://t.co/vPMs0EzZTS #ResistRNC #RNCinCLE pic.twitter.com/QWiBqp7SON  Unicorn Riot (@UR_Ninja) July 20, 2016 ",politics,"Jul 20, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
